latitude,longitude
20.689185000000002,77.022654
20.711655,76.975678
20.709674,77.02360300000001
20.720975,76.992385
20.698293,76.98637
20.716233,76.994233
20.709533,77.011729
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.720588,77.00310999999999
20.720588,77.00310999999999
20.720588,77.00310999999999
20.720588,77.00310999999999
20.720588,77.00310999999999
20.711849,76.993818
20.711849,76.993818
20.711849,76.993818
20.711849,76.993818
20.711849,76.993818
20.723322,77.369922
20.723322,77.369922
20.723322,77.369922
20.716233,76.994233
20.716233,76.994233
20.708398000000003,77.00975600000001
20.708398000000003,77.00975600000001
20.711655,76.975678
20.711655,76.975678
20.706794,77.007867
20.674351,77.011662
20.693611999999998,77.005081
20.699158999999998,76.98127
20.720975,76.992385
20.707829,77.023275
20.718760999999997,77.017538
20.723511,76.992723
20.712241,76.999545
20.704286,76.985342
20.71278,77.01709699999999
20.674351,77.011662
20.693611999999998,77.005081
20.690509,76.986796
20.701175,76.987057
20.7133,76.99814
20.685685999999997,77.02406500000001
21.025698000000002,76.843293
21.025698000000002,76.843293
20.718760999999997,77.017538
20.674484,77.011744
20.685685999999997,77.02406500000001
20.704495,76.98338299999999
20.670938,77.013649
20.701175,76.987057
20.674351,77.011662
20.674351,77.011662
20.674351,77.011662
20.674351,77.011662
20.674351,77.011662
20.674351,77.011662
20.674351,77.011662
20.674484,77.011744
20.674484,77.011744
20.674484,77.011744
20.674484,77.011744
20.720588,77.00310999999999
20.720588,77.00310999999999
20.720109,77.034842
20.720109,77.034842
20.704286,76.985342
20.704286,76.985342
20.731163000000002,77.000479
20.731163000000002,77.000479
20.704495,76.98338299999999
20.704495,76.98338299999999
20.723511,76.992723
20.693193,76.993778
20.577498000000002,77.065058
20.694194,76.99828000000001
20.714091,76.984871
20.712241,76.999545
20.708366,76.99866999999999
20.697907999999998,77.00495699999999
20.693611999999998,77.005081
20.705686,77.019111
20.722576,77.00500600000001
20.685091,76.798906
20.384519,76.855711
20.720588,77.00310999999999
20.716675,76.985535
20.705935999999998,77.003176
20.674351,77.011662
20.716233,76.994233
20.731163000000002,77.000479
20.674351,77.011662
20.707969,76.994463
20.714489999999998,76.992305
20.704286,76.985342
20.701175,76.987057
20.701175,76.987057
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.723511,76.992723
20.718760999999997,77.017538
20.674351,77.011662
20.708551,76.98118000000001
20.716233,76.994233
20.704495,76.98338299999999
20.693611999999998,77.005081
20.720588,77.00310999999999
20.720588,77.00310999999999
20.720588,77.00310999999999
20.720588,77.00310999999999
20.720588,77.00310999999999
20.701175,76.987057
20.701175,76.987057
20.701175,76.987057
20.690509,76.986796
20.690509,76.986796
20.709224,77.006596
20.709224,77.006596
20.714091,76.984871
20.693611999999998,77.005081
20.697907999999998,77.00495699999999
20.674484,77.011744
20.709533,77.011729
20.715996,76.991447
20.699364000000003,76.99596600000001
20.686332,77.048583
20.667225,77.022607
20.667225,77.022607
20.723322,77.369922
20.703129999999998,76.99553399999999
20.703129999999998,76.99553399999999
20.703129999999998,76.99553399999999
20.693611999999998,77.005081
20.693611999999998,77.005081
20.711849,76.993818
20.711849,76.993818
20.731163000000002,77.000479
20.731163000000002,77.000479
20.723511,76.992723
20.707969,76.994463
20.718760999999997,77.017538
20.709224,77.006596
20.699158999999998,76.98127
20.723511,76.992723
20.692624,77.01092
20.463915,76.938749
20.715573000000003,77.01939399999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.720975,76.992385
20.720975,76.992385
20.720975,76.992385
20.720975,76.992385
20.720975,76.992385
20.694194,76.99828000000001
20.694194,76.99828000000001
20.694194,76.99828000000001
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.723511,76.992723
20.723511,76.992723
20.723511,76.992723
20.683039,77.008961
20.714779,77.006795
20.708564000000003,76.990039
20.720109,77.034842
20.720588,77.00310999999999
20.723511,76.992723
20.701175,76.987057
20.692624,77.01092
20.697907999999998,77.00495699999999
20.731163000000002,77.000479
20.707829,77.023275
20.709252,76.989856
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.707969,76.994463
20.707969,76.994463
20.707969,76.994463
20.707969,76.994463
20.707969,76.994463
20.707969,76.994463
20.707969,76.994463
20.707969,76.994463
20.707969,76.994463
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.723511,76.992723
20.723511,76.992723
20.723511,76.992723
20.723511,76.992723
20.727922,77.023487
20.727922,77.023487
20.711849,76.993818
20.711849,76.993818
20.718760999999997,77.017538
20.704495,76.98338299999999
20.716233,76.994233
20.667225,77.022607
20.463915,76.938749
20.702792000000002,77.001889
20.578834,76.851844
20.720975,76.992385
20.704286,76.985342
20.717682,77.016736
20.703701000000002,77.011822
20.710657,77.003112
20.714489999999998,76.992305
20.712857,76.988067
20.712857,76.988067
20.693611999999998,77.005081
20.693611999999998,77.005081
20.697994,77.00452800000001
20.697994,77.00452800000001
20.685685999999997,77.02406500000001
20.717237,76.997235
20.462712,76.938387
20.721949,77.016538
20.731163000000002,77.000479
20.709307,76.999601
20.704495,76.98338299999999
20.714489999999998,76.992305
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.708366,76.99866999999999
20.708366,76.99866999999999
20.711655,76.975678
20.711655,76.975678
20.704446,76.983379
20.683039,77.008961
20.701175,76.987057
20.697907999999998,77.00495699999999
20.711849,76.993818
20.716652,77.001413
20.693611999999998,77.005081
20.693611999999998,77.005081
20.692935000000002,76.981849
20.712857,76.988067
20.704286,76.985342
20.688426,77.00457
20.704552,76.982394
20.706647,76.983739
20.696555,77.016834
20.708564000000003,76.990039
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.723511,76.992723
20.723511,76.992723
20.723511,76.992723
20.723511,76.992723
20.667225,77.022607
20.667225,77.022607
20.667225,77.022607
20.667225,77.022607
20.702792000000002,77.001889
20.702792000000002,77.001889
20.702792000000002,77.001889
20.702792000000002,77.001889
20.703129999999998,76.99553399999999
20.679018,77.033383
20.701175,76.987057
20.533075,77.104948
20.715024,77.01885
20.708372,77.020602
20.714839,76.97654
20.694194,76.99828000000001
20.7196,76.98798199999999
20.720975,76.992385
20.707581,76.991795
20.714779,77.006795
20.728798,76.99448199999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.718760999999997,77.017538
20.718760999999997,77.017538
20.718760999999997,77.017538
20.685685999999997,77.02406500000001
20.695477,77.005174
20.699376,76.99606700000001
20.717237,76.997235
20.714203,77.000877
20.688479,77.05921500000001
20.683039,77.008961
20.713522,77.021126
20.726608,77.00568100000001
20.712857,76.988067
20.685091,76.798906
20.703129999999998,76.99553399999999
20.703129999999998,76.99553399999999
20.683039,77.008961
20.713522,77.000281
20.700188,77.008179
20.715199,77.00009200000001
20.711849,76.993818
20.674351,77.011662
20.704495,76.98338299999999
20.704495,76.98338299999999
20.711849,76.993818
20.697907999999998,77.00495699999999
20.704286,76.985342
20.716920000000002,77.01970899999999
20.699835999999998,76.982833
20.727922,77.023487
20.731163000000002,77.000479
20.707527,77.017351
20.685091,76.798906
20.697994,77.00452800000001
20.697994,77.00452800000001
20.697994,77.00452800000001
20.697994,77.00452800000001
20.697994,77.00452800000001
20.727922,77.023487
20.727922,77.023487
20.727922,77.023487
20.727922,77.023487
20.690376999999998,77.00818199999999
20.690376999999998,77.00818199999999
20.690376999999998,77.00818199999999
20.690376999999998,77.00818199999999
20.667225,77.022607
20.667225,77.022607
20.692624,77.01092
20.692624,77.01092
20.705745999999998,77.00768000000001
20.709252,76.989856
20.723511,76.992723
20.710348,77.019532
20.728798,76.99448199999999
20.718723999999998,77.001188
20.714091,76.984871
20.685091,76.798906
20.533075,77.104948
20.694194,76.99828000000001
20.727097,77.00195
20.716233,76.994233
20.704286,76.985342
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.579332,76.851848
20.681504,77.005023
20.697802,76.986277
20.493288,77.15957900000001
20.577498000000002,77.065058
20.706147,76.99644
21.138084,76.861489
20.704495,76.98338299999999
20.692624,77.01092
20.692624,77.01092
20.692624,77.01092
20.692624,77.01092
20.692624,77.01092
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.723511,76.992723
20.723511,76.992723
20.579332,76.851848
20.579332,76.851848
20.693611999999998,77.005081
20.693611999999998,77.005081
20.712857,76.988067
20.709081,76.990593
20.714489999999998,76.992305
20.731163000000002,77.000479
20.702792000000002,77.001889
20.692935000000002,76.981849
20.680232,77.012164
20.711655,76.975678
20.463915,76.938749
20.710657,77.003112
20.704495,76.98338299999999
20.714489999999998,76.992305
20.704495,76.98338299999999
20.722185,77.000508
20.722185,77.000508
20.722185,77.000508
20.722185,77.000508
20.722185,77.000508
20.722185,77.000508
20.722185,77.000508
20.722185,77.000508
20.722185,77.000508
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.688479,77.05921500000001
20.688479,77.05921500000001
20.688479,77.05921500000001
20.688479,77.05921500000001
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.720109,77.034842
20.720109,77.034842
20.720109,77.034842
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.728384,77.182633
20.728384,77.182633
20.728384,77.182633
20.712857,76.988067
20.712857,76.988067
20.712857,76.988067
20.693611999999998,77.005081
20.693611999999998,77.005081
20.462712,76.938387
20.462712,76.938387
20.704495,76.98338299999999
20.704495,76.98338299999999
20.723511,76.992723
20.715557999999998,76.999964
20.713146,77.020381
20.694298999999997,76.994726
21.138084,76.861489
20.728193,77.004688
20.717177,76.981624
20.728609,77.353263
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.577498000000002,77.065058
21.138084,76.861489
20.705833,76.986971
20.703129999999998,76.99553399999999
20.683039,77.008961
20.674351,77.011662
20.701175,76.987057
20.685091,76.798906
20.701175,76.987057
20.731163000000002,77.000479
20.720109,77.034842
20.654801000000003,77.011034
20.728193,77.004688
20.578834,76.851844
20.685091,76.798906
20.720109,77.034842
20.720109,77.034842
20.728193,77.004688
20.728193,77.004688
20.576033,77.008352
20.576033,77.008352
20.709252,76.989856
20.697966,77.00455600000001
20.699835999999998,76.982833
20.705386999999998,76.986239
20.710348,77.019532
20.697907999999998,77.00495699999999
20.705032,76.985727
20.731163000000002,77.000479
20.723511,76.992723
20.674351,77.011662
20.712857,76.988067
20.578834,76.851844
20.685091,76.798906
20.699158999999998,76.98127
20.723511,76.992723
20.709252,76.989856
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.693611999999998,77.005081
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.654801000000003,77.011034
20.654801000000003,77.011034
20.654801000000003,77.011034
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.702792000000002,77.001889
20.702792000000002,77.001889
20.692624,77.01092
20.711655,76.975678
20.709252,76.989856
20.693193,76.993778
20.709533,77.011729
20.720588,77.00310999999999
20.731163000000002,77.000479
20.577498000000002,77.065058
20.687929,77.04959000000001
20.679993,77.032199
20.692935000000002,76.981849
20.712846,77.012359
20.712846,77.012359
20.712846,77.012359
20.712846,77.012359
20.712846,77.012359
20.712846,77.012359
20.712846,77.012359
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.712857,76.988067
20.712857,76.988067
20.693611999999998,77.005081
20.693611999999998,77.005081
20.533075,77.104948
20.533075,77.104948
20.720109,77.034842
20.720109,77.034842
20.723511,76.992723
20.723511,76.992723
20.728193,77.004688
20.731163000000002,77.000479
20.697907999999998,77.00495699999999
20.578834,76.851844
20.711655,76.975678
20.692624,77.01092
20.701483,76.98395500000001
20.670728,77.014051
20.654801000000003,77.011034
20.628162,76.823753
20.727097,77.00195
20.727097,77.00195
20.731163000000002,77.000479
20.731163000000002,77.000479
20.709081,76.990593
20.692624,77.01092
20.718830999999998,76.98261
20.577498000000002,77.065058
20.462712,76.938387
20.723511,76.992723
20.723511,76.992723
20.723511,76.992723
20.723511,76.992723
20.723511,76.992723
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.697907999999998,77.00495699999999
20.687929,77.04959000000001
20.699158999999998,76.98127
20.728193,77.004688
20.654801000000003,77.011034
20.667225,77.022607
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.701175,76.987057
20.701175,76.987057
20.712857,76.988067
20.708984,77.015066
20.704495,76.98338299999999
20.720109,77.034842
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.685091,76.798906
20.68843,77.004535
20.638275,77.053762
20.704552,76.982394
20.704495,76.98338299999999
20.720109,77.034842
20.577498000000002,77.065058
20.731163000000002,77.000479
20.731163000000002,77.000479
20.731163000000002,77.000479
20.693611999999998,77.005081
20.693611999999998,77.005081
20.68833,77.003113
20.68833,77.003113
20.727097,77.00195
20.727097,77.00195
20.716509,76.98769899999999
20.692624,77.01092
20.685091,76.798906
20.701175,76.987057
20.687491,77.048777
